interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
DC2|Non-classical monocytes|APP|PTGER2,1.0,0.30024136988779054,0.6997586301122094,0.6997586301122094,DC2,Non-classical monocytes,APP,PTGER2
DC2|Non-classical monocytes|ARF1|INSR,0.3444930446152456,0.4120523964413191,-0.06755935182607348,0.06755935182607348,DC2,Non-classical monocytes,ARF1,INSR
DC2|Non-classical monocytes|ARF6|SMAP1,0.6767602309570222,1.0,-0.3232397690429778,0.3232397690429778,DC2,Non-classical monocytes,ARF6,SMAP1
DC2|Non-classical monocytes|ARPC5|ADRB2,0.6007234118394501,0.4164710612933939,0.1842523505460562,0.1842523505460562,DC2,Non-classical monocytes,ARPC5,ADRB2
DC2|Non-classical monocytes|ARPC5|LDLR,0.7514995132314513,0.40330890950557385,0.3481906037258774,0.3481906037258774,DC2,Non-classical monocytes,ARPC5,LDLR
DC2|Non-classical monocytes|B2M|CD1C,0.5366114408519391,0.7289221521664924,-0.19231071131455324,0.19231071131455324,DC2,Non-classical monocytes,B2M,CD1C
DC2|Non-classical monocytes|BMP8B|PLAUR,0.895686811238892,0.46451994307361616,0.4311668681652759,0.4311668681652759,DC2,Non-classical monocytes,BMP8B,PLAUR
DC2|Non-classical monocytes|BST2|LILRA4,0.7457934067888632,0.9269927319060368,-0.18119932511717363,0.18119932511717363,DC2,Non-classical monocytes,BST2,LILRA4
DC2|Non-classical monocytes|C1QA|CD33,0.9095582896758336,0.430881062652151,0.47867722702368265,0.47867722702368265,DC2,Non-classical monocytes,C1QA,CD33
DC2|Non-classical monocytes|C1QA|CD93,0.6808779771178418,1.0,-0.3191220228821582,0.3191220228821582,DC2,Non-classical monocytes,C1QA,CD93
DC2|Non-classical monocytes|CALM1|INSR,0.2619621922036763,0.7957369869842327,-0.5337747947805564,0.5337747947805564,DC2,Non-classical monocytes,CALM1,INSR
DC2|Non-classical monocytes|CALM1|KCNQ1,0.5240160964224454,0.7528390606117796,-0.22882296418933423,0.22882296418933423,DC2,Non-classical monocytes,CALM1,KCNQ1
DC2|Non-classical monocytes|CALM3|INSR,0.8025797243600021,0.4014032557152688,0.40117646864473333,0.40117646864473333,DC2,Non-classical monocytes,CALM3,INSR
DC2|Non-classical monocytes|CALM3|KCNQ1,1.0,0.4319756993702174,0.5680243006297826,0.5680243006297826,DC2,Non-classical monocytes,CALM3,KCNQ1
DC2|Non-classical monocytes|CALR|ITGAV,0.7577167146181794,0.6180516282537283,0.13966508636445107,0.13966508636445107,DC2,Non-classical monocytes,CALR,ITGAV
DC2|Non-classical monocytes|CALR|LRP1,0.03061609588069705,0.01319069797687212,0.01742539790382493,0.01742539790382493,DC2,Non-classical monocytes,CALR,LRP1
DC2|Non-classical monocytes|CALR|SCARF1,0.5905447542014421,0.6877029304161244,-0.09715817621468226,0.09715817621468226,DC2,Non-classical monocytes,CALR,SCARF1
DC2|Non-classical monocytes|CCL3L1|CCR1,1.0,0.6708821627501587,0.32911783724984134,0.32911783724984134,DC2,Non-classical monocytes,CCL3L1,CCR1
DC2|Non-classical monocytes|CCL3|CCR1,1.0,0.5588370545441586,0.44116294545584145,0.44116294545584145,DC2,Non-classical monocytes,CCL3,CCR1
DC2|Non-classical monocytes|CCL4L1|CCR1,1.0,0.7317576005499017,0.2682423994500983,0.2682423994500983,DC2,Non-classical monocytes,CCL4L1,CCR1
DC2|Non-classical monocytes|CD14|ITGA4,0.5544071811844287,0.8153503825626437,-0.26094320137821503,0.26094320137821503,DC2,Non-classical monocytes,CD14,ITGA4
DC2|Non-classical monocytes|CD14|ITGB1,0.9652557671521733,0.9661333506022411,-0.0008775834500678314,0.0008775834500678314,DC2,Non-classical monocytes,CD14,ITGB1
DC2|Non-classical monocytes|CD14|ITGB2,0.21516099837329633,0.15091770465582138,0.06424329371747495,0.06424329371747495,DC2,Non-classical monocytes,CD14,ITGB2
DC2|Non-classical monocytes|CD14|TLR1,0.9441103663702772,0.7603308399291133,0.1837795264411639,0.1837795264411639,DC2,Non-classical monocytes,CD14,TLR1
DC2|Non-classical monocytes|CD14|TLR4,0.8012548001999299,0.5607523677594036,0.24050243244052627,0.24050243244052627,DC2,Non-classical monocytes,CD14,TLR4
DC2|Non-classical monocytes|CD1D|LILRB2,0.37981485405209536,0.2565276577788528,0.12328719627324258,0.12328719627324258,DC2,Non-classical monocytes,CD1D,LILRB2
DC2|Non-classical monocytes|CD22|PTPRC,0.6988512978269854,0.41706893629664493,0.2817823615303405,0.2817823615303405,DC2,Non-classical monocytes,CD22,PTPRC
DC2|Non-classical monocytes|CD47|SIRPA,0.6710788327516202,0.8805561871539395,-0.2094773544023193,0.2094773544023193,DC2,Non-classical monocytes,CD47,SIRPA
DC2|Non-classical monocytes|CD48|CD244,0.7047200223773805,0.8038873789911716,-0.09916735661379106,0.09916735661379106,DC2,Non-classical monocytes,CD48,CD244
DC2|Non-classical monocytes|CD52|SIGLEC10,0.9457154973486859,0.9759477105821648,-0.03023221323347891,0.03023221323347891,DC2,Non-classical monocytes,CD52,SIGLEC10
DC2|Non-classical monocytes|CD59|STAB1,0.7310116876173076,1.0,-0.2689883123826924,0.2689883123826924,DC2,Non-classical monocytes,CD59,STAB1
DC2|Non-classical monocytes|CD99|PILRA,0.10782722269312583,0.16284682410231088,-0.05501960140918505,0.05501960140918505,DC2,Non-classical monocytes,CD99,PILRA
DC2|Non-classical monocytes|CD99|PILRB,0.5398390881871613,0.4715242890563308,0.0683147991308305,0.0683147991308305,DC2,Non-classical monocytes,CD99,PILRB
DC2|Non-classical monocytes|CIRBP|TREM1,0.27556405699937137,0.11478888748263727,0.1607751695167341,0.1607751695167341,DC2,Non-classical monocytes,CIRBP,TREM1
DC2|Non-classical monocytes|COPA|CD74,0.0726057406098058,0.4061475670882899,-0.3335418264784841,0.3335418264784841,DC2,Non-classical monocytes,COPA,CD74
DC2|Non-classical monocytes|F11R|ITGAL_ITGB2,0.6430284432470608,0.8228409640761734,-0.1798125208291126,0.1798125208291126,DC2,Non-classical monocytes,F11R,ITGAL_ITGB2
DC2|Non-classical monocytes|F13A1|ITGA4,0.8190854309961544,0.6595372191386303,0.1595482118575241,0.1595482118575241,DC2,Non-classical monocytes,F13A1,ITGA4
DC2|Non-classical monocytes|F13A1|ITGB1,0.5548979581714656,0.5180889119344533,0.03680904623701231,0.03680904623701231,DC2,Non-classical monocytes,F13A1,ITGB1
DC2|Non-classical monocytes|FABP5|RXRA,0.7730225158160096,1.0,-0.22697748418399044,0.22697748418399044,DC2,Non-classical monocytes,FABP5,RXRA
DC2|Non-classical monocytes|GAS6|MERTK,0.5152430647991877,1.0,-0.4847569352008123,0.4847569352008123,DC2,Non-classical monocytes,GAS6,MERTK
DC2|Non-classical monocytes|GNAI2|ADCY7,0.7888459118781233,0.6090933814005074,0.17975253047761586,0.17975253047761586,DC2,Non-classical monocytes,GNAI2,ADCY7
DC2|Non-classical monocytes|GNAI2|C5AR1,0.5593919270695594,0.7267447331150205,-0.1673528060454611,0.1673528060454611,DC2,Non-classical monocytes,GNAI2,C5AR1
DC2|Non-classical monocytes|GNAI2|FPR1,0.21364422719224208,0.5322107399987066,-0.31856651280646453,0.31856651280646453,DC2,Non-classical monocytes,GNAI2,FPR1
DC2|Non-classical monocytes|GNAI2|S1PR4,0.620489471406786,0.5756852952982394,0.04480417610854659,0.04480417610854659,DC2,Non-classical monocytes,GNAI2,S1PR4
DC2|Non-classical monocytes|GNAS|ADCY7,0.5580496010580682,0.8201833765768106,-0.2621337755187424,0.2621337755187424,DC2,Non-classical monocytes,GNAS,ADCY7
DC2|Non-classical monocytes|GNAS|ADRB2,0.5970503187175137,0.38643414440012785,0.21061617431738583,0.21061617431738583,DC2,Non-classical monocytes,GNAS,ADRB2
DC2|Non-classical monocytes|GPI|AMFR,0.878418228802515,0.46711134652532915,0.4113068822771858,0.4113068822771858,DC2,Non-classical monocytes,GPI,AMFR
DC2|Non-classical monocytes|GRN|SORT1,0.5587876982740404,0.6805223566824832,-0.12173465840844278,0.12173465840844278,DC2,Non-classical monocytes,GRN,SORT1
DC2|Non-classical monocytes|GRN|TNFRSF1A,0.012612378958811146,0.02308181574565382,-0.010469436786842673,0.010469436786842673,DC2,Non-classical monocytes,GRN,TNFRSF1A
DC2|Non-classical monocytes|GRN|TNFRSF1B,0.004434920166949145,0.014461177707665857,-0.010026257540716711,0.010026257540716711,DC2,Non-classical monocytes,GRN,TNFRSF1B
DC2|Non-classical monocytes|HBEGF|CD44,0.3145959486029882,0.1885604527443115,0.12603549585867668,0.12603549585867668,DC2,Non-classical monocytes,HBEGF,CD44
DC2|Non-classical monocytes|HBEGF|CD82,1.0,0.7784182094770948,0.22158179052290516,0.22158179052290516,DC2,Non-classical monocytes,HBEGF,CD82
DC2|Non-classical monocytes|HBEGF|CD9,1.0,1.0,0.0,0.0,DC2,Non-classical monocytes,HBEGF,CD9
DC2|Non-classical monocytes|HLA-A|APLP2,0.005271386372042552,0.004053539510922002,0.0012178468611205497,0.0012178468611205497,DC2,Non-classical monocytes,HLA-A,APLP2
DC2|Non-classical monocytes|HLA-A|LILRA1,0.049094084319910025,0.3063602954199847,-0.2572662111000747,0.2572662111000747,DC2,Non-classical monocytes,HLA-A,LILRA1
DC2|Non-classical monocytes|HLA-A|LILRB1,0.03285466895836871,0.07948820576333407,-0.04663353680496536,0.04663353680496536,DC2,Non-classical monocytes,HLA-A,LILRB1
DC2|Non-classical monocytes|HLA-A|LILRB2,0.003253630133589246,0.02183700636096148,-0.01858337622737223,0.01858337622737223,DC2,Non-classical monocytes,HLA-A,LILRB2
DC2|Non-classical monocytes|HLA-B|LILRA1,0.03904323914929798,0.235774491192643,-0.19673125204334502,0.19673125204334502,DC2,Non-classical monocytes,HLA-B,LILRA1
DC2|Non-classical monocytes|HLA-B|LILRB1,0.02579149981033184,0.05116090599033331,-0.02536940618000147,0.02536940618000147,DC2,Non-classical monocytes,HLA-B,LILRB1
DC2|Non-classical monocytes|HLA-B|LILRB2,0.002247662831874511,0.014151812410663604,-0.011904149578789092,0.011904149578789092,DC2,Non-classical monocytes,HLA-B,LILRB2
DC2|Non-classical monocytes|HLA-C|LILRA1,0.047552002102947785,0.2753649449322463,-0.22781294282929848,0.22781294282929848,DC2,Non-classical monocytes,HLA-C,LILRA1
DC2|Non-classical monocytes|HLA-C|LILRA3,0.07159125844669437,0.49815675481037114,-0.4265654963636768,0.4265654963636768,DC2,Non-classical monocytes,HLA-C,LILRA3
DC2|Non-classical monocytes|HLA-C|LILRB1,0.032157840890079024,0.06927417960382024,-0.03711633871374121,0.03711633871374121,DC2,Non-classical monocytes,HLA-C,LILRB1
DC2|Non-classical monocytes|HLA-C|LILRB2,0.0031039873973998117,0.018943768440467065,-0.015839781043067255,0.015839781043067255,DC2,Non-classical monocytes,HLA-C,LILRB2
DC2|Non-classical monocytes|HLA-DMA|CD4,0.018269574518927863,0.018632265984960636,-0.0003626914660327732,0.0003626914660327732,DC2,Non-classical monocytes,HLA-DMA,CD4
DC2|Non-classical monocytes|HLA-DMB|CD4,0.016901364245729987,0.05126149403736251,-0.03436012979163252,0.03436012979163252,DC2,Non-classical monocytes,HLA-DMB,CD4
DC2|Non-classical monocytes|HLA-DPA1|CD4,0.005319492059347032,0.008173719916635751,-0.002854227857288719,0.002854227857288719,DC2,Non-classical monocytes,HLA-DPA1,CD4
DC2|Non-classical monocytes|HLA-DPB1|CD4,0.006862305629584062,0.011237454334830536,-0.004375148705246474,0.004375148705246474,DC2,Non-classical monocytes,HLA-DPB1,CD4
DC2|Non-classical monocytes|HLA-DQA1|CD4,0.019826378593378418,0.017854304377405903,0.001972074215972515,0.001972074215972515,DC2,Non-classical monocytes,HLA-DQA1,CD4
DC2|Non-classical monocytes|HLA-DQA2|CD4,0.08030615498940194,0.09809248049571037,-0.01778632550630843,0.01778632550630843,DC2,Non-classical monocytes,HLA-DQA2,CD4
DC2|Non-classical monocytes|HLA-DQB1|CD4,0.01411216760587895,0.016934059631435454,-0.0028218920255565043,0.0028218920255565043,DC2,Non-classical monocytes,HLA-DQB1,CD4
DC2|Non-classical monocytes|HLA-DRA|CD4,0.004075024420608645,0.006744923123181768,-0.0026698987025731225,0.0026698987025731225,DC2,Non-classical monocytes,HLA-DRA,CD4
DC2|Non-classical monocytes|HLA-DRB1|CD4,0.009493243621179131,0.01294688642082142,-0.0034536427996422897,0.0034536427996422897,DC2,Non-classical monocytes,HLA-DRB1,CD4
DC2|Non-classical monocytes|HLA-DRB5|CD4,0.016215828971081574,0.02377479836232599,-0.007558969391244414,0.007558969391244414,DC2,Non-classical monocytes,HLA-DRB5,CD4
DC2|Non-classical monocytes|HLA-F|LILRB1,0.19629046989864168,0.24074182121529805,-0.04445135131665637,0.04445135131665637,DC2,Non-classical monocytes,HLA-F,LILRB1
DC2|Non-classical monocytes|HLA-F|LILRB2,0.034767675657647684,0.08268721346465688,-0.047919537807009194,0.047919537807009194,DC2,Non-classical monocytes,HLA-F,LILRB2
DC2|Non-classical monocytes|HLA-G|CD4,0.294998926065423,0.4435393181534889,-0.1485403920880659,0.1485403920880659,DC2,Non-classical monocytes,HLA-G,CD4
DC2|Non-classical monocytes|HLA-G|LILRB1,0.4757631981181281,0.7070058875310775,-0.2312426894129494,0.2312426894129494,DC2,Non-classical monocytes,HLA-G,LILRB1
DC2|Non-classical monocytes|HLA-G|LILRB2,0.12256432492954175,0.35862833489758594,-0.2360640099680442,0.2360640099680442,DC2,Non-classical monocytes,HLA-G,LILRB2
DC2|Non-classical monocytes|HMGB1|AGER,0.4307788203784021,0.3910599916247287,0.039718828753673385,0.039718828753673385,DC2,Non-classical monocytes,HMGB1,AGER
DC2|Non-classical monocytes|HMGB1|CXCR4,0.051812256469668944,0.8997069343188215,-0.8478946778491526,0.8478946778491526,DC2,Non-classical monocytes,HMGB1,CXCR4
DC2|Non-classical monocytes|HMGB1|HAVCR2,0.5553011840630995,0.8353704157214327,-0.2800692316583332,0.2800692316583332,DC2,Non-classical monocytes,HMGB1,HAVCR2
DC2|Non-classical monocytes|HMGB1|THBD,0.5400381183953235,0.4055911236873164,0.13444699470800703,0.13444699470800703,DC2,Non-classical monocytes,HMGB1,THBD
DC2|Non-classical monocytes|HMGB1|TLR2,0.14648267951921667,0.24998461518516968,-0.103501935665953,0.103501935665953,DC2,Non-classical monocytes,HMGB1,TLR2
DC2|Non-classical monocytes|HMGB1|TLR4,0.5647054527790291,0.7286868905772177,-0.16398143779818863,0.16398143779818863,DC2,Non-classical monocytes,HMGB1,TLR4
DC2|Non-classical monocytes|HSPA1A|TLR4,0.8262483620820515,0.9147160306825702,-0.08846766860051869,0.08846766860051869,DC2,Non-classical monocytes,HSPA1A,TLR4
DC2|Non-classical monocytes|HSPA4|TLR4,1.0,1.0,0.0,0.0,DC2,Non-classical monocytes,HSPA4,TLR4
DC2|Non-classical monocytes|HSPA8|ADRB2,0.38881824385627917,0.4150574346007488,-0.02623919074446962,0.02623919074446962,DC2,Non-classical monocytes,HSPA8,ADRB2
DC2|Non-classical monocytes|HSPA8|LDLR,0.4528475908984067,0.42722383414084053,0.025623756757566174,0.025623756757566174,DC2,Non-classical monocytes,HSPA8,LDLR
DC2|Non-classical monocytes|ICAM1|IL2RG,0.8705463163921447,0.41024385309175015,0.4603024633003946,0.4603024633003946,DC2,Non-classical monocytes,ICAM1,IL2RG
DC2|Non-classical monocytes|ICAM1|ITGAL_ITGB2,0.7443393058144467,0.13522228651697354,0.6091170192974732,0.6091170192974732,DC2,Non-classical monocytes,ICAM1,ITGAL_ITGB2
DC2|Non-classical monocytes|ICAM1|ITGAM_ITGB2,1.0,0.36308493439869716,0.6369150656013028,0.6369150656013028,DC2,Non-classical monocytes,ICAM1,ITGAM_ITGB2
DC2|Non-classical monocytes|ICAM1|ITGAX_ITGB2,0.13490339873558557,0.05261157209575289,0.08229182663983269,0.08229182663983269,DC2,Non-classical monocytes,ICAM1,ITGAX_ITGB2
DC2|Non-classical monocytes|ICAM2|ITGAL_ITGB2,0.6969447577053245,0.9528769997319722,-0.25593224202664766,0.25593224202664766,DC2,Non-classical monocytes,ICAM2,ITGAL_ITGB2
DC2|Non-classical monocytes|ICAM2|ITGAM_ITGB2,0.5953907698781535,0.6423408629864846,-0.04695009310833109,0.04695009310833109,DC2,Non-classical monocytes,ICAM2,ITGAM_ITGB2
DC2|Non-classical monocytes|ICAM3|ITGAL,0.8883414333143759,0.7649490845630774,0.12339234875129845,0.12339234875129845,DC2,Non-classical monocytes,ICAM3,ITGAL
DC2|Non-classical monocytes|IL16|CD4,0.6354645682370474,0.5234843030821464,0.111980265154901,0.111980265154901,DC2,Non-classical monocytes,IL16,CD4
DC2|Non-classical monocytes|IL16|CD9,0.8407711662953944,0.8127936687033461,0.02797749759204826,0.02797749759204826,DC2,Non-classical monocytes,IL16,CD9
DC2|Non-classical monocytes|IL18|IL18BP,0.8114016589121278,0.9930543205991743,-0.18165266168704652,0.18165266168704652,DC2,Non-classical monocytes,IL18,IL18BP
DC2|Non-classical monocytes|IL1B|ADRB2,1.0,0.8765728447330181,0.12342715526698189,0.12342715526698189,DC2,Non-classical monocytes,IL1B,ADRB2
DC2|Non-classical monocytes|IL1B|SIGIRR,0.5261190741309656,0.633065757371976,-0.10694668324101042,0.10694668324101042,DC2,Non-classical monocytes,IL1B,SIGIRR
DC2|Non-classical monocytes|IRAK4|TLR4,1.0,0.646379808790058,0.35362019120994204,0.35362019120994204,DC2,Non-classical monocytes,IRAK4,TLR4
DC2|Non-classical monocytes|LAMB3|CD151,0.9019452799826939,0.9987991046666456,-0.09685382468395165,0.09685382468395165,DC2,Non-classical monocytes,LAMB3,CD151
DC2|Non-classical monocytes|LAMB3|CD44,0.5149335324842157,0.538280577381357,-0.023347044897141345,0.023347044897141345,DC2,Non-classical monocytes,LAMB3,CD44
DC2|Non-classical monocytes|LGALS1|ITGB1,0.059628171910317676,0.09507590613360348,-0.0354477342232858,0.0354477342232858,DC2,Non-classical monocytes,LGALS1,ITGB1
DC2|Non-classical monocytes|LGALS1|PTPRC,0.0050340822295269075,0.0009814031343049234,0.004052679095221984,0.004052679095221984,DC2,Non-classical monocytes,LGALS1,PTPRC
DC2|Non-classical monocytes|LGALS3|ENG,0.6824308774211958,0.7526523300734573,-0.07022145265226154,0.07022145265226154,DC2,Non-classical monocytes,LGALS3,ENG
DC2|Non-classical monocytes|LGALS9|CD44,0.009354989365933628,0.11073065660304354,-0.10137566723710992,0.10137566723710992,DC2,Non-classical monocytes,LGALS9,CD44
DC2|Non-classical monocytes|LGALS9|CD47,0.1980639088097044,0.5544831624430884,-0.356419253633384,0.356419253633384,DC2,Non-classical monocytes,LGALS9,CD47
DC2|Non-classical monocytes|LGALS9|HAVCR2,0.5295291876043673,0.52151593676656,0.00801325083780724,0.00801325083780724,DC2,Non-classical monocytes,LGALS9,HAVCR2
DC2|Non-classical monocytes|LGALS9|LRP1,0.04010610737606853,0.2792274762983885,-0.23912136892231997,0.23912136892231997,DC2,Non-classical monocytes,LGALS9,LRP1
DC2|Non-classical monocytes|LGALS9|PTPRC,0.01765832699348255,0.08802564322274126,-0.07036731622925871,0.07036731622925871,DC2,Non-classical monocytes,LGALS9,PTPRC
DC2|Non-classical monocytes|LGALS9|SLC1A5,0.584143024425801,0.5142424499929659,0.06990057443283515,0.06990057443283515,DC2,Non-classical monocytes,LGALS9,SLC1A5
DC2|Non-classical monocytes|LILRB4|LAIR1,1.0,0.9359211897445134,0.06407881025548656,0.06407881025548656,DC2,Non-classical monocytes,LILRB4,LAIR1
DC2|Non-classical monocytes|LIN7C|ABCA1,1.0,0.5401484844918458,0.4598515155081542,0.4598515155081542,DC2,Non-classical monocytes,LIN7C,ABCA1
DC2|Non-classical monocytes|LRPAP1|LDLR,0.6418256914639028,0.8142679993583497,-0.17244230789444692,0.17244230789444692,DC2,Non-classical monocytes,LRPAP1,LDLR
DC2|Non-classical monocytes|LRPAP1|LRP1,0.4249398576597102,0.21390492482526968,0.21103493283444053,0.21103493283444053,DC2,Non-classical monocytes,LRPAP1,LRP1
DC2|Non-classical monocytes|LRPAP1|SORL1,0.9916867444402653,0.7077541182278009,0.2839326262124644,0.2839326262124644,DC2,Non-classical monocytes,LRPAP1,SORL1
DC2|Non-classical monocytes|LRPAP1|SORT1,0.7300289378477561,0.6029548022897586,0.12707413555799751,0.12707413555799751,DC2,Non-classical monocytes,LRPAP1,SORT1
DC2|Non-classical monocytes|LTB|CD40,0.4395034556052846,0.2805122709678551,0.1589911846374295,0.1589911846374295,DC2,Non-classical monocytes,LTB,CD40
DC2|Non-classical monocytes|LTB|TNFRSF1A,0.5128087706486493,0.6526393965641658,-0.13983062591551654,0.13983062591551654,DC2,Non-classical monocytes,LTB,TNFRSF1A
DC2|Non-classical monocytes|MAML2|NOTCH1,0.322097874604085,0.19390841805178383,0.12818945655230118,0.12818945655230118,DC2,Non-classical monocytes,MAML2,NOTCH1
DC2|Non-classical monocytes|MAML2|NOTCH2,1.0,0.6266016261233179,0.37339837387668207,0.37339837387668207,DC2,Non-classical monocytes,MAML2,NOTCH2
DC2|Non-classical monocytes|MFNG|NOTCH1,0.9469117617702394,0.8691047317973015,0.07780702997293787,0.07780702997293787,DC2,Non-classical monocytes,MFNG,NOTCH1
DC2|Non-classical monocytes|MFNG|NOTCH2,0.6951691796730552,0.520373677959237,0.1747955017138183,0.1747955017138183,DC2,Non-classical monocytes,MFNG,NOTCH2
DC2|Non-classical monocytes|MIF|CD44_CD74,0.006274249438692887,0.019786638916251178,-0.013512389477558291,0.013512389477558291,DC2,Non-classical monocytes,MIF,CD44_CD74
DC2|Non-classical monocytes|MIF|CD74_CXCR4,0.036384191986470006,0.8337969494728822,-0.7974127574864122,0.7974127574864122,DC2,Non-classical monocytes,MIF,CD74_CXCR4
DC2|Non-classical monocytes|MIF|TNFRSF10D,0.5589990930380226,0.7926290621403832,-0.23362996910236056,0.23362996910236056,DC2,Non-classical monocytes,MIF,TNFRSF10D
DC2|Non-classical monocytes|MIF|TNFRSF14,0.11334883437672423,0.6554433573868708,-0.5420945230101465,0.5420945230101465,DC2,Non-classical monocytes,MIF,TNFRSF14
DC2|Non-classical monocytes|MRC1|PTPRC,0.43702891059531307,0.6736229921439758,-0.23659408154866274,0.23659408154866274,DC2,Non-classical monocytes,MRC1,PTPRC
DC2|Non-classical monocytes|NAMPT|INSR,0.29673522892574433,0.4408659338794042,-0.14413070495365987,0.14413070495365987,DC2,Non-classical monocytes,NAMPT,INSR
DC2|Non-classical monocytes|PKM|CD44,0.005787200397671077,0.02260260194458184,-0.016815401546910764,0.016815401546910764,DC2,Non-classical monocytes,PKM,CD44
DC2|Non-classical monocytes|PSAP|LRP1,0.014621491051947006,0.012195037005197164,0.0024264540467498416,0.0024264540467498416,DC2,Non-classical monocytes,PSAP,LRP1
DC2|Non-classical monocytes|PSAP|SORT1,0.5944779033525599,0.6321514326048292,-0.0376735292522693,0.0376735292522693,DC2,Non-classical monocytes,PSAP,SORT1
DC2|Non-classical monocytes|PSEN1|CD44,0.0983614883375295,0.6279430170696927,-0.5295815287321632,0.5295815287321632,DC2,Non-classical monocytes,PSEN1,CD44
DC2|Non-classical monocytes|PSEN1|NCSTN,0.70305033736683,0.7004343952549388,0.0026159421118912007,0.0026159421118912007,DC2,Non-classical monocytes,PSEN1,NCSTN
DC2|Non-classical monocytes|PSEN1|NOTCH1,0.5563720267604735,0.2434278336639569,0.31294419309651655,0.31294419309651655,DC2,Non-classical monocytes,PSEN1,NOTCH1
DC2|Non-classical monocytes|PSEN1|NOTCH2,0.43170109046408056,0.726185085780876,-0.2944839953167955,0.2944839953167955,DC2,Non-classical monocytes,PSEN1,NOTCH2
